Peak_55633 ENSG00000163399.15	116372667	130006
Peak_105145 ENSG00000163399.15	116372667	129024
Peak_118944 ENSG00000163399.15	116372667	129024
Peak_38191 ENSG00000163399.15	116372667	60681
Peak_23630 ENSG00000163399.15	116372667	60307
Peak_205443 ENSG00000163399.15	116372667	45585
Peak_22115 ENSG00000163399.15	116372667	45585
Peak_146927 ENSG00000116815.15	116571039	95858
Peak_78568 ENSG00000116815.15	116571039	95858
Peak_92958 ENSG00000116815.15	116571039	95858
Peak_122574 ENSG00000116815.15	116571039	66850
Peak_197414 ENSG00000116815.15	116571039	66850
Peak_79791 ENSG00000116815.15	116571039	66850
Peak_103942 ENSG00000143061.17	116667755	42734
Peak_78242 ENSG00000143061.17	116667755	42734
Peak_27725 ENSG00000134247.9	116910056	56354
Peak_84469 ENSG00000134247.9	116910056	30635
Peak_42697 ENSG00000134258.16	117210960	20885
Peak_29643 ENSG00000183508.4	117605933	43306
Peak_31430 ENSG00000183508.4	117605933	43306
Peak_18625 ENSG00000183508.4	117605933	35061
Peak_20239 ENSG00000183508.4	117605933	35061
Peak_79629 ENSG00000183508.4	117605933	15594
Peak_13618 ENSG00000183508.4	117605933	14661
Peak_19422 ENSG00000183508.4	117605933	26364
Peak_22508 ENSG00000183508.4	117605933	26364
Peak_107791 ENSG00000183508.4	117605933	68585
Peak_36462 ENSG00000183508.4	117605933	69100
Peak_144149 ENSG00000265808.3	120176515	3501
Peak_207492 ENSG00000265808.3	120176515	3501
Peak_35653 ENSG00000188610.12	121185539	333474
Peak_41000 ENSG00000188610.12	121185539	333474
Peak_89117 ENSG00000188610.12	121185539	333474
Peak_38390 ENSG00000188610.12	121185539	401002
Peak_48686 ENSG00000188610.12	121185539	401002
Peak_4315 ENSG00000121851.12	145964701	14603
Peak_104011 ENSG00000265972.5	145996600	10676
Peak_71435 ENSG00000265972.5	145996600	566
Peak_24578 ENSG00000168509.18	146021918	13574
Peak_43324 ENSG00000131791.7	147172550	87875
Peak_54878 ENSG00000131791.7	147172550	87875
Peak_45833 ENSG00000116128.9	147541411	2294
Peak_111296 ENSG00000263956.5	148152322	110869
Peak_148758 ENSG00000263956.5	148152322	110869
Peak_175817 ENSG00000263956.5	148152322	110869
Peak_127461 ENSG00000280649.1	148458813	124435
Peak_175818 ENSG00000280649.1	148458813	124435
Peak_44041 ENSG00000280649.1	148458813	124435
Peak_54227 ENSG00000280649.1	148458813	124435
Peak_49800 ENSG00000118298.10	150257158	1731
Peak_5404 ENSG00000143369.14	150508061	7108
Peak_60251 ENSG00000143382.13	150549368	20326
Peak_45785 ENSG00000143382.13	150549368	17125
Peak_51045 ENSG00000143382.13	150549368	17125
Peak_12184 ENSG00000143382.13	150549368	11617
Peak_2140 ENSG00000143382.13	150549368	11617
Peak_7633 ENSG00000143382.13	150549368	12599
Peak_10454 ENSG00000143384.12	150579738	11575
Peak_21171 ENSG00000143418.19	150975004	2344
Peak_59857 ENSG00000143412.9	150982016	787
Peak_14825 ENSG00000143434.15	151146664	15383
Peak_16301 ENSG00000143365.16	151831872	728
Peak_22514 ENSG00000225556.1	151840557	4043
Peak_14504 ENSG00000225556.1	151840557	3677
Peak_46232 ENSG00000159445.12	151909808	34596
Peak_41859 ENSG00000159445.12	151909808	35984
Peak_16513 ENSG00000197747.8	151994390	21391
Peak_203559 ENSG00000197956.9	153536244	29571
Peak_43374 ENSG00000197956.9	153536244	29571
Peak_19049 ENSG00000197956.9	153536244	20662
Peak_269988 ENSG00000197956.9	153536244	20662
Peak_20969 ENSG00000197956.9	153536244	3052
Peak_51299 ENSG00000196754.10	153567890	599
Peak_15048 ENSG00000196754.10	153567890	4663
Peak_49523 ENSG00000196754.10	153567890	4663
Peak_31044 ENSG00000189334.8	153616986	641
Peak_53058 ENSG00000160679.12	153633981	568
Peak_51223 ENSG00000143553.10	153658653	9466
Peak_60824 ENSG00000169418.9	153678636	879
Peak_57145 ENSG00000169418.9	153678636	18624
Peak_54829 ENSG00000169418.9	153678636	19309
Peak_76849 ENSG00000169418.9	153678636	19309
Peak_78018 ENSG00000169418.9	153678636	19309
Peak_27172 ENSG00000143554.13	153774353	8985
Peak_9332 ENSG00000143554.13	153774353	8985
Peak_19059 ENSG00000143515.16	154325552	26780
Peak_198278 ENSG00000143515.16	154325552	26780
Peak_24999 ENSG00000143515.16	154325552	26780
Peak_30992 ENSG00000143515.16	154325552	26780
Peak_69681 ENSG00000143515.16	154325552	26780
Peak_32193 ENSG00000160714.9	154559028	548
Peak_18382 ENSG00000169242.11	155127459	1582
Peak_108956 ENSG00000163463.11	155173475	6936
Peak_60703 ENSG00000163463.11	155173475	6936
Peak_36096 ENSG00000163463.11	155173475	5604
Peak_14977 ENSG00000185499.16	155192916	1500
Peak_88295 ENSG00000185499.16	155192916	1500
Peak_56395 ENSG00000177628.15	155244699	17736
Peak_1599 ENSG00000177628.15	155244699	17332
Peak_175455 ENSG00000173080.5	155941709	1179
Peak_30831 ENSG00000173080.5	155941709	1179
Peak_104014 ENSG00000196189.12	156147365	712
Peak_97629 ENSG00000196189.12	156147365	712
Peak_16826 ENSG00000125462.16	156430701	25770
Peak_2156 ENSG00000125462.16	156430701	25770
Peak_76873 ENSG00000125462.16	156430701	25770
Peak_8369 ENSG00000125462.16	156430701	25770
Peak_29703 ENSG00000116604.17	156500828	2564
Peak_33670 ENSG00000116604.17	156500828	4122
Peak_17337 ENSG00000116604.17	156500828	4490
Peak_60481 ENSG00000116604.17	156500828	9839
Peak_148783 ENSG00000132702.12	156619293	2820
Peak_13435 ENSG00000132688.10	156677397	17406
Peak_26342 ENSG00000132688.10	156677397	16054
Peak_64939 ENSG00000143320.8	156705816	219
Peak_79458 ENSG00000143320.8	156705816	219
Peak_19623 ENSG00000187800.13	156893697	1350
Peak_13029 ENSG00000117036.11	157138474	16424
Peak_49554 ENSG00000117036.11	157138474	16424
Peak_19478 ENSG00000117036.11	157138474	101978
Peak_9950 ENSG00000117036.11	157138474	101978
Peak_146929 ENSG00000183853.17	157993272	1210
Peak_69212 ENSG00000183853.17	157993272	1210
Peak_17254 ENSG00000158473.6	158179946	30293
Peak_3448 ENSG00000213085.9	159900163	10226
Peak_30200 ENSG00000158710.14	159925732	12053
Peak_36402 ENSG00000158710.14	159925732	11393
Peak_30505 ENSG00000158710.14	159925732	9493
Peak_32017 ENSG00000162729.13	160098943	2155
Peak_28208 ENSG00000162739.13	160523262	15625
Peak_30937 ENSG00000162739.13	160523262	15625
Peak_19087 ENSG00000162739.13	160523262	16962
Peak_13560 ENSG00000122224.17	160796073	14992
Peak_271450 ENSG00000122224.17	160796073	14992
Peak_39148 ENSG00000122224.17	160796073	14992
Peak_46861 ENSG00000122224.17	160796073	14992
Peak_51238 ENSG00000122224.17	160796073	14992
Peak_89302 ENSG00000188931.3	161367874	14688
Peak_93477 ENSG00000188931.3	161367874	14688
Peak_15573 ENSG00000188931.3	161367874	31238
Peak_18063 ENSG00000188931.3	161367874	31238
Peak_21837 ENSG00000188931.3	161367874	31238
Peak_45705 ENSG00000162733.16	162631372	17612
Peak_11215 ENSG00000185860.13	162868815	5202
Peak_22923 ENSG00000185860.13	162868815	36717
Peak_88699 ENSG00000185860.13	162868815	36717
Peak_29608 ENSG00000162761.14	165356715	19320
Peak_48170 ENSG00000162761.14	165356715	19320
Peak_56975 ENSG00000162761.14	165356715	19320
Peak_206914 ENSG00000143198.12	165630860	32902
Peak_3158 ENSG00000143198.12	165630860	32902
Peak_164239 ENSG00000143183.16	165827755	87691
Peak_17055 ENSG00000143183.16	165827755	87691
Peak_67616 ENSG00000143183.16	165827755	87691
Peak_39836 ENSG00000198771.10	167630092	2490
Peak_54799 ENSG00000198771.10	167630092	2490
Peak_71680 ENSG00000198771.10	167630092	2490
Peak_24816 ENSG00000143199.17	167914215	1394
Peak_20243 ENSG00000143184.4	168576472	55214
Peak_48674 ENSG00000143196.4	168729264	39472
Peak_71813 ENSG00000143196.4	168729264	39472
Peak_31272 ENSG00000143196.4	168729264	36086
Peak_34882 ENSG00000143196.4	168729264	36086
Peak_44044 ENSG00000143196.4	168729264	105075
Peak_28051 ENSG00000143196.4	168729264	115909
Peak_43631 ENSG00000143196.4	168729264	177825
Peak_18618 ENSG00000143153.12	169105696	185267
Peak_45437 ENSG00000143153.12	169105696	132875
Peak_24229 ENSG00000143153.12	169105696	2249
Peak_63244 ENSG00000117479.12	169486003	25173
Peak_93726 ENSG00000117479.12	169486003	25173
Peak_45450 ENSG00000094963.13	171185207	43740
Peak_84235 ENSG00000094963.13	171185207	43740
Peak_109151 ENSG00000094963.13	171185207	43058
Peak_66229 ENSG00000094963.13	171185207	43058
Peak_13318 ENSG00000117560.7	172659017	87148
Peak_240773 ENSG00000117560.7	172659017	87148
Peak_55237 ENSG00000117560.7	172659017	167084
Peak_57179 ENSG00000117560.7	172659017	167084
Peak_38935 ENSG00000120337.8	173050963	144161
Peak_22660 ENSG00000120337.8	173050963	117082
Peak_47481 ENSG00000120337.8	173050963	117082
Peak_15489 ENSG00000120337.8	173050963	72068
Peak_63884 ENSG00000120337.8	173050963	72068
Peak_67238 ENSG00000120337.8	173050963	72068
Peak_23533 ENSG00000117592.8	173477265	47748
Peak_14880 ENSG00000117592.8	173477265	47321
Peak_12788 ENSG00000117592.8	173477265	25267
Peak_67960 ENSG00000117601.13	173917378	8302
Peak_73935 ENSG00000235750.9	175192999	7948
Peak_203039 ENSG00000120341.18	177984303	166237
Peak_60047 ENSG00000120341.18	177984303	166237
Peak_106486 ENSG00000120341.18	177984303	112231
Peak_42994 ENSG00000120341.18	177984303	112231
Peak_63008 ENSG00000120341.18	177984303	112231
Peak_36156 ENSG00000120341.18	177984303	53217
Peak_6722 ENSG00000120341.18	177984303	53217
Peak_14224 ENSG00000116199.11	179025803	8816
Peak_15390 ENSG00000162782.15	179591612	5420
Peak_58119 ENSG00000162782.15	179591612	5420
Peak_137621 ENSG00000135835.10	180913153	40315
Peak_24602 ENSG00000135835.10	180913153	40727
Peak_45839 ENSG00000135835.10	180913153	40727
Peak_5801 ENSG00000162783.10	181088711	16278
Peak_16661 ENSG00000162783.10	181088711	23721
Peak_146068 ENSG00000162783.10	181088711	47750
Peak_85430 ENSG00000162783.10	181088711	47750
Peak_14640 ENSG00000162783.10	181088711	53800
Peak_74709 ENSG00000162783.10	181088711	63207
Peak_14334 ENSG00000162783.10	181088711	64192
Peak_1581 ENSG00000179930.5	182061712	32515
Peak_3270 ENSG00000179930.5	182061712	32515
Peak_20218 ENSG00000179930.5	182061712	39696
Peak_65156 ENSG00000179930.5	182061712	52106
Peak_18091 ENSG00000179930.5	182061712	58889
Peak_43073 ENSG00000179930.5	182061712	60045
Peak_36832 ENSG00000179930.5	182061712	81567
Peak_13356 ENSG00000179930.5	182061712	82303
Peak_23117 ENSG00000179930.5	182061712	82303
Peak_26772 ENSG00000179930.5	182061712	82303
Peak_27467 ENSG00000179930.5	182061712	84677
Peak_58164 ENSG00000179930.5	182061712	135921
Peak_74248 ENSG00000179930.5	182061712	145257
Peak_52363 ENSG00000135821.16	182392206	132976
Peak_55436 ENSG00000135821.16	182392206	132976
Peak_108606 ENSG00000135821.16	182392206	102236
Peak_40629 ENSG00000135821.16	182392206	102236
Peak_59891 ENSG00000135821.16	182392206	76934
Peak_108845 ENSG00000135821.16	182392206	43310
Peak_29452 ENSG00000143333.6	182604408	10370
Peak_31511 ENSG00000143333.6	182604408	10370
Peak_84431 ENSG00000143333.6	182604408	11744
Peak_176034 ENSG00000058085.14	183186237	5608
Peak_44417 ENSG00000058085.14	183186237	5608
Peak_56608 ENSG00000116406.18	184754913	124969
Peak_9888 ENSG00000116406.18	184754913	122126
Peak_24124 ENSG00000143341.11	185734550	199744
Peak_11176 ENSG00000143341.11	185734550	140379
Peak_241879 ENSG00000143341.11	185734550	140379
Peak_24967 ENSG00000143341.11	185734550	140379
Peak_18204 ENSG00000090104.11	192575726	85959
Peak_19961 ENSG00000090104.11	192575726	44624
Peak_35356 ENSG00000090104.11	192575726	35929
Peak_67630 ENSG00000162630.5	193186654	73031
Peak_13624 ENSG00000162630.5	193186654	168485
Peak_62654 ENSG00000162630.5	193186654	231853
Peak_236318 ENSG00000116852.14	201023700	4630
Peak_236683 ENSG00000116852.14	201023700	4630
Peak_88300 ENSG00000116852.14	201023700	4630
Peak_58555 ENSG00000174307.6	201469237	18558
Peak_83884 ENSG00000174307.6	201469237	18558
Peak_17369 ENSG00000174307.6	201469237	8245
Peak_30587 ENSG00000174307.6	201469237	7497
Peak_19991 ENSG00000174307.6	201469237	11178
Peak_25342 ENSG00000174307.6	201469237	11178
Peak_110163 ENSG00000174307.6	201469237	12500
Peak_122433 ENSG00000174307.6	201469237	12500
Peak_16114 ENSG00000174307.6	201469237	12500
Peak_59048 ENSG00000159176.13	201509456	2488
Peak_59532 ENSG00000159176.13	201509456	2488
Peak_31778 ENSG00000159176.13	201509456	3506
Peak_30541 ENSG00000159176.13	201509456	29157
Peak_79260 ENSG00000159176.13	201509456	30640
Peak_4067 ENSG00000134369.15	201622884	25277
Peak_30859 ENSG00000198892.6	201888679	7101
Peak_58361 ENSG00000198892.6	201888679	7101
Peak_26550 ENSG00000163435.15	202007944	9780
Peak_34810 ENSG00000163435.15	202007944	9780
Peak_4292 ENSG00000163435.15	202007944	9780
Peak_5254 ENSG00000163435.15	202007944	9780
Peak_25540 ENSG00000163435.15	202007944	15100
Peak_8754 ENSG00000163435.15	202007944	26556
Peak_9488 ENSG00000163435.15	202007944	38242
Peak_140641 ENSG00000163435.15	202007944	38855
Peak_92866 ENSG00000163435.15	202007944	39220
Peak_32508 ENSG00000170075.8	202122857	46828
Peak_15545 ENSG00000170075.8	202122857	37675
Peak_84831 ENSG00000170075.8	202122857	36958
Peak_7295 ENSG00000170075.8	202122857	16565
Peak_58426 ENSG00000170075.8	202122857	15873
Peak_9981 ENSG00000170075.8	202122857	15873
Peak_35098 ENSG00000170075.8	202122857	9969
Peak_73238 ENSG00000170075.8	202122857	9969
Peak_29665 ENSG00000133063.15	203273641	4772
Peak_54158 ENSG00000133063.15	203273641	4772
Peak_42301 ENSG00000133063.15	203273641	13516
Peak_88775 ENSG00000133063.15	203273641	13516
Peak_8662 ENSG00000159388.5	203305490	15192
Peak_124359 ENSG00000159388.5	203305490	14258
Peak_163011 ENSG00000159388.5	203305490	14258
Peak_4641 ENSG00000159388.5	203305490	11029
Peak_23958 ENSG00000159388.5	203305490	15525
Peak_63317 ENSG00000159388.5	203305490	17316
Peak_10522 ENSG00000159388.5	203305490	21562
Peak_25836 ENSG00000159388.5	203305490	21562
Peak_33529 ENSG00000159388.5	203305490	21562
Peak_276978 ENSG00000122176.10	203351489	57031
Peak_51316 ENSG00000122176.10	203351489	57031
Peak_202716 ENSG00000188770.9	203494142	42587
Peak_49946 ENSG00000188770.9	203494142	42587
Peak_15722 ENSG00000188770.9	203494142	43796
Peak_32254 ENSG00000188770.9	203494142	64194
Peak_37386 ENSG00000182004.12	203861602	1214
Peak_57359 ENSG00000143845.14	204152003	22870
Peak_66347 ENSG00000143850.12	204377665	5552
Peak_15111 ENSG00000158615.8	204411791	5348
Peak_50654 ENSG00000158615.8	204411791	5348
Peak_68166 ENSG00000158615.8	204411791	5348
Peak_25617 ENSG00000163545.8	205321791	37127
Peak_164974 ENSG00000163545.8	205321791	27749
Peak_78149 ENSG00000163545.8	205321791	27749
Peak_46147 ENSG00000163545.8	205321791	20598
Peak_34999 ENSG00000162873.14	205357090	8887
Peak_24331 ENSG00000186007.9	205457091	20378
Peak_81211 ENSG00000186007.9	205457091	20378
Peak_42303 ENSG00000117266.15	205504594	11350
Peak_16185 ENSG00000174514.12	205568884	25638
Peak_64606 ENSG00000174514.12	205568884	25638
Peak_72983 ENSG00000174514.12	205568884	25638
Peak_97983 ENSG00000174514.12	205568884	25638
Peak_28264 ENSG00000276600.4	206003461	1871
Peak_137610 ENSG00000266094.6	206507529	6385
Peak_27284 ENSG00000266094.6	206507529	6385
Peak_105127 ENSG00000162896.5	206946466	5773
Peak_245337 ENSG00000162896.5	206946466	6656
Peak_63855 ENSG00000162896.5	206946466	7267
Peak_44856 ENSG00000162896.5	206946466	9030
Peak_38850 ENSG00000182795.12	207032756	27668
Peak_17278 ENSG00000182795.12	207032756	23251
Peak_21775 ENSG00000182795.12	207032756	22712
Peak_124659 ENSG00000196352.14	207321507	11788
Peak_75134 ENSG00000196352.14	207321507	11788
Peak_35182 ENSG00000196352.14	207321507	4850
Peak_41157 ENSG00000117335.18	207752056	53799
Peak_105771 ENSG00000117335.18	207752056	55317
Peak_68095 ENSG00000117335.18	207752056	55317
Peak_68752 ENSG00000117335.18	207752056	55317
Peak_202383 ENSG00000117335.18	207752056	59917
Peak_29097 ENSG00000117335.18	207752056	59917
Peak_92750 ENSG00000117335.18	207752056	64708
Peak_11219 ENSG00000117335.18	207752056	71765
Peak_196171 ENSG00000117335.18	207752056	73662
Peak_32381 ENSG00000117335.18	207752056	73662
Peak_28819 ENSG00000117335.18	207752056	74505
Peak_32851 ENSG00000117335.18	207752056	76569
Peak_58685 ENSG00000117335.18	207752056	78801
Peak_9505 ENSG00000174059.16	207911402	73086
Peak_15385 ENSG00000174059.16	207911402	63187
Peak_78040 ENSG00000174059.16	207911402	44515
Peak_35704 ENSG00000174059.16	207911402	43171
Peak_16145 ENSG00000174059.16	207911402	42674
Peak_68733 ENSG00000174059.16	207911402	42674
Peak_84602 ENSG00000174059.16	207911402	11193
Peak_105778 ENSG00000174059.16	207911402	52099
Peak_1946 ENSG00000174059.16	207911402	52099
Peak_31314 ENSG00000076356.6	208244320	953
Peak_6051 ENSG00000196878.12	209652466	534
Peak_71118 ENSG00000196878.12	209652466	1513
Peak_32599 ENSG00000082497.11	210232798	18473
Peak_41116 ENSG00000082497.11	210232798	18473
Peak_13987 ENSG00000082497.11	210232798	19794
Peak_17675 ENSG00000054392.12	210328251	35903
Peak_94116 ENSG00000054392.12	210328251	35903
Peak_26241 ENSG00000054392.12	210328251	17105
Peak_16701 ENSG00000198570.5	211492917	21130
Peak_9143 ENSG00000198570.5	211492917	22287
Peak_25064 ENSG00000117650.12	211675630	32090
Peak_72991 ENSG00000123684.12	211830772	98278
Peak_41988 ENSG00000066027.11	212285536	67377
Peak_32220 ENSG00000066027.11	212285536	46888
Peak_52920 ENSG00000066027.11	212285536	46888
Peak_69567 ENSG00000066027.11	212285536	42940
Peak_30339 ENSG00000066027.11	212285536	24056
Peak_19975 ENSG00000117691.9	212432886	37113
Peak_171734 ENSG00000117691.9	212432886	52933
Peak_207598 ENSG00000117691.9	212432886	52933
Peak_27481 ENSG00000117691.9	212432886	52933
Peak_34851 ENSG00000162772.16	212565333	7037
Peak_6590 ENSG00000162772.16	212565333	7037
Peak_52906 ENSG00000162771.7	212624473	12229
Peak_79554 ENSG00000162771.7	212624473	12229
Peak_95641 ENSG00000123685.8	212699985	422
Peak_57318 ENSG00000143499.13	214281101	655
Peak_167317 ENSG00000092969.11	218346234	1328
Peak_51213 ENSG00000092969.11	218346234	1328
Peak_87780 ENSG00000092969.11	218346234	1328
Peak_55588 ENSG00000092969.11	218346234	113781
Peak_78420 ENSG00000092969.11	218346234	114155
Peak_63983 ENSG00000092969.11	218346234	152682
Peak_124855 ENSG00000117791.15	220748224	15804
Peak_199415 ENSG00000117791.15	220748224	15804
Peak_47878 ENSG00000143512.12	222548103	82795
Peak_5218 ENSG00000143512.12	222548103	82795
Peak_11490 ENSG00000154309.8	222872270	57730
Peak_35649 ENSG00000154309.8	222872270	57730
Peak_124021 ENSG00000187554.11	223143282	9194
Peak_64387 ENSG00000187554.11	223143282	9194
Peak_173692 ENSG00000187554.11	223143282	37614
Peak_121060 ENSG00000162909.17	223701592	621
Peak_18773 ENSG00000162909.17	223701592	621
Peak_26586 ENSG00000143514.16	223845972	69929
Peak_43612 ENSG00000143753.12	224175755	29704
Peak_28095 ENSG00000143753.12	224175755	35431
Peak_6794 ENSG00000143815.14	225428925	15788
Peak_10187 ENSG00000154380.17	225653142	41018
Peak_23358 ENSG00000143742.12	225777812	42390
Peak_11558 ENSG00000143742.12	225777812	31138
Peak_31290 ENSG00000143742.12	225777812	22918
Peak_97906 ENSG00000143742.12	225777812	22538
Peak_142736 ENSG00000143742.12	225777812	14069
Peak_72358 ENSG00000143742.12	225777812	14069
Peak_167250 ENSG00000143742.12	225777812	10796
Peak_233557 ENSG00000143742.12	225777812	10796
Peak_7232 ENSG00000143742.12	225777812	5459
Peak_55494 ENSG00000143751.9	225999331	2799
Peak_32710 ENSG00000163041.9	226061850	27291
Peak_11726 ENSG00000163041.9	226061850	21138
Peak_34281 ENSG00000163041.9	226061850	21138
Peak_38235 ENSG00000163041.9	226061850	21138
Peak_49717 ENSG00000163041.9	226061850	21138
Peak_105716 ENSG00000163041.9	226061850	47731
Peak_14896 ENSG00000163041.9	226061850	47731
Peak_29732 ENSG00000163041.9	226061850	47731
Peak_73909 ENSG00000163041.9	226061850	47731
Peak_7661 ENSG00000163041.9	226061850	47731
Peak_7492 ENSG00000182827.8	226186730	59025
Peak_38244 ENSG00000182827.8	226186730	53706
Peak_68853 ENSG00000182827.8	226186730	53706
Peak_22897 ENSG00000182827.8	226186730	51886
Peak_25175 ENSG00000182827.8	226186730	51886
Peak_171362 ENSG00000183814.15	226309869	40166
Peak_31139 ENSG00000183814.15	226309869	40166
Peak_41077 ENSG00000143801.16	226870183	55126
Peak_165755 ENSG00000143801.16	226870183	42840
Peak_299149 ENSG00000143801.16	226870183	42840
Peak_96154 ENSG00000143801.16	226870183	42840
Peak_15424 ENSG00000143776.18	227318474	38773
Peak_173567 ENSG00000143776.18	227318474	38773
Peak_199861 ENSG00000143776.18	227318474	38773
Peak_238067 ENSG00000143776.18	227318474	38773
Peak_55468 ENSG00000143776.18	227318474	110456
Peak_30962 ENSG00000143776.18	227318474	113451
Peak_52709 ENSG00000185888.5	227815692	28154
Peak_3090 ENSG00000185888.5	227815692	27798
Peak_71546 ENSG00000185888.5	227815692	27798
Peak_9911 ENSG00000185888.5	227815692	27798
Peak_13180 ENSG00000116574.5	228735076	95058
Peak_60101 ENSG00000116574.5	228735076	96078
Peak_16912 ENSG00000116574.5	228735076	102764
Peak_18143 ENSG00000116574.5	228735076	102764
Peak_25202 ENSG00000116574.5	228735076	102764
Peak_20610 ENSG00000116574.5	228735076	125787
Peak_26303 ENSG00000116574.5	228735076	125787
Peak_106525 ENSG00000116574.5	228735076	167808
Peak_20541 ENSG00000116574.5	228735076	167808
Peak_107895 ENSG00000116574.5	228735076	229427
Peak_92656 ENSG00000116574.5	228735076	255512
Peak_105482 ENSG00000177800.2	229249635	191371
Peak_67819 ENSG00000177800.2	229249635	191371
Peak_25795 ENSG00000177800.2	229249635	179442
Peak_273614 ENSG00000177800.2	229249635	141157
Peak_47167 ENSG00000177800.2	229249635	136517
Peak_44600 ENSG00000177800.2	229249635	84879
Peak_56855 ENSG00000177800.2	229249635	84879
Peak_15316 ENSG00000177800.2	229249635	41633
Peak_15801 ENSG00000177800.2	229249635	28384
Peak_23595 ENSG00000177800.2	229249635	28384
Peak_18418 ENSG00000177800.2	229249635	20423
Peak_237899 ENSG00000177800.2	229249635	20423
Peak_72344 ENSG00000177800.2	229249635	20423
Peak_57130 ENSG00000143632.14	229434098	23213
Peak_31468 ENSG00000143632.14	229434098	22943
Peak_16550 ENSG00000135776.4	229558695	23371
Peak_85575 ENSG00000135776.4	229558695	23371
Peak_36204 ENSG00000135775.13	230642488	70275
Peak_50450 ENSG00000135775.13	230642488	69660
Peak_13332 ENSG00000119280.16	230869589	44532
Peak_28788 ENSG00000119280.16	230869589	44532
Peak_164468 ENSG00000116991.10	232561558	68159
Peak_41407 ENSG00000116991.10	232561558	68159
Peak_52245 ENSG00000116991.10	232561558	68159
Peak_6142 ENSG00000116991.10	232561558	68159
Peak_108957 ENSG00000116991.10	232561558	116699
Peak_14804 ENSG00000116991.10	232561558	116699
Peak_43498 ENSG00000212916.4	232804891	100263
Peak_32880 ENSG00000212916.4	232804891	37628
Peak_89391 ENSG00000212916.4	232804891	37628
Peak_11178 ENSG00000135750.14	233614003	93167
Peak_269799 ENSG00000135750.14	233614003	93167
Peak_85567 ENSG00000135750.14	233614003	93167
Peak_23519 ENSG00000059588.9	234479103	20005
Peak_103433 ENSG00000059588.9	234479103	20598
Peak_16666 ENSG00000059588.9	234479103	44476
Peak_52303 ENSG00000059588.9	234479103	51932
Peak_80035 ENSG00000059588.9	234479103	52625
Peak_80323 ENSG00000059588.9	234479103	52625
Peak_36769 ENSG00000059588.9	234479103	56709
Peak_292868 ENSG00000059588.9	234479103	65071
Peak_72017 ENSG00000059588.9	234479103	65071
Peak_119068 ENSG00000168264.10	234609525	64872
Peak_243259 ENSG00000168264.10	234609525	64872
Peak_41342 ENSG00000168264.10	234609525	64872
Peak_12525 ENSG00000168264.10	234609525	9821
Peak_3863 ENSG00000168264.10	234609525	9821
Peak_38382 ENSG00000168264.10	234609525	8952
Peak_43680 ENSG00000168264.10	234609525	6710
Peak_21012 ENSG00000168264.10	234609525	1132
Peak_3470 ENSG00000168264.10	234609525	1132
Peak_9017 ENSG00000168264.10	234609525	1132
Peak_17215 ENSG00000168264.10	234609525	3083
Peak_145826 ENSG00000168264.10	234609525	14304
Peak_37968 ENSG00000168264.10	234609525	14743
Peak_73550 ENSG00000168264.10	234609525	47811
Peak_32990 ENSG00000168264.10	234609525	48671
Peak_95699 ENSG00000279261.1	234760056	59839
Peak_103417 ENSG00000279261.1	234760056	52378
Peak_16014 ENSG00000279261.1	234760056	36413
Peak_21532 ENSG00000279261.1	234760056	36413
Peak_25401 ENSG00000279261.1	234760056	36413
Peak_3887 ENSG00000279261.1	234760056	36413
Peak_14102 ENSG00000279261.1	234760056	8852
Peak_30628 ENSG00000279261.1	234760056	12410
Peak_36342 ENSG00000279261.1	234760056	85285
Peak_56061 ENSG00000279261.1	234760056	102999
Peak_31681 ENSG00000279261.1	234760056	115597
Peak_18752 ENSG00000279261.1	234760056	116232
Peak_43375 ENSG00000279261.1	234760056	139060
Peak_45049 ENSG00000279261.1	234760056	157967
Peak_87590 ENSG00000279261.1	234760056	157967
Peak_87464 ENSG00000279261.1	234760056	159165
Peak_50164 ENSG00000279261.1	234760056	165690
Peak_45500 ENSG00000173726.10	235128936	173720
Peak_39206 ENSG00000173726.10	235128936	171517
Peak_19851 ENSG00000173726.10	235128936	168291
Peak_87726 ENSG00000173726.10	235128936	167061
Peak_60828 ENSG00000173726.10	235128936	165641
Peak_232150 ENSG00000173726.10	235128936	159208
Peak_72859 ENSG00000173726.10	235128936	159208
Peak_44350 ENSG00000173726.10	235128936	158571
Peak_53467 ENSG00000173726.10	235128936	158571
Peak_269818 ENSG00000173726.10	235128936	150405
Peak_78134 ENSG00000173726.10	235128936	150405
Peak_20356 ENSG00000173726.10	235128936	148329
Peak_29020 ENSG00000173726.10	235128936	148329
Peak_26257 ENSG00000173726.10	235128936	141611
Peak_13717 ENSG00000173726.10	235128936	131823
Peak_167221 ENSG00000173726.10	235128936	81210
Peak_39613 ENSG00000173726.10	235128936	81210
Peak_45079 ENSG00000173726.10	235128936	81210
Peak_25004 ENSG00000173726.10	235128936	66480
Peak_17484 ENSG00000173726.10	235128936	61409
Peak_42526 ENSG00000173726.10	235128936	60688
Peak_48473 ENSG00000173726.10	235128936	58853
Peak_16118 ENSG00000173726.10	235128936	55533
Peak_20126 ENSG00000173726.10	235128936	55533
Peak_48031 ENSG00000173726.10	235128936	55533
Peak_33745 ENSG00000173726.10	235128936	53697
Peak_8490 ENSG00000173726.10	235128936	49422
Peak_198042 ENSG00000173726.10	235128936	45783
Peak_11937 ENSG00000173726.10	235128936	45223
